Student Name,Event Name,Dept,College,City,District,feedback
Dr. David Ross,Blockchain for Supply Chains Summit,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Gregory Russell,Space Tech Expo,MECH,SSN College of Engineering,Chennai,Chennai,3
Donna Williams,Space Tech Expo,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
William Dawson,Hydropower Engineering Conference,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Steven Ray,Blockchain for Supply Chains Summit,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Amanda Williams,Wind Energy Innovations Symposium,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Nathaniel Ingram,Data Science & AI for Healthcare,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Ashley Wells,3D Printing Revolution Expo,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Shane Tate,Data Science & AI for Healthcare,AIML,SSN College of Engineering,Chennai,Chennai,5
Sophia Dominguez,AI for Healthcare Symposium,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Christine Meyers,Wind Energy Innovations Symposium,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Tyler Duarte,Data Science & AI for Healthcare,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,4
James Gilbert,Blockchain for Supply Chains Summit,CIVIL,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Mr. Michael Clark,Space Tech Expo,AI&DS,Government College of Technology,Trichy,Trichy,4
Joseph Douglas,Hydropower Engineering Conference,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Vickie Watson,Hydropower Engineering Conference,CSE,Government College of Technology,Trichy,Trichy,3
Cheryl Burnett,AI & Data Engineering Workshop,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Deanna Coleman,Sustainable Building Workshop,AIML,SRM Institute of Science and Technology,Chennai,Chennai,5
Shannon Smith,Bridge Engineering Workshop,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Todd Nunez,Mechatronics and Robotics Expo,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Joy Hansen,Smart Cities Forum,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Adam Hahn,Bridge Engineering Workshop,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Janet Reyes,Blockchain for Supply Chains Summit,MECH,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Ashley Smith,Cyber Intelligence Summit,CSBS,Government College of Technology,Trichy,Trichy,4
Margaret Manning,AI & Data Engineering Workshop,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Kimberly Chapman,Bridge Engineering Workshop,AI&DS,Sathyabama University,Chennai,Chennai,3
Susan Schneider,Sustainable Building Workshop,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Carl Harrison,Blockchain for Supply Chains Summit,ECE,SSN College of Engineering,Chennai,Chennai,5
Carolyn Martinez,3D Printing Revolution Expo,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Daniel Rogers,Space Tech Expo,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Sara Barrett,Cyber Intelligence Summit,MECH,SSN College of Engineering,Chennai,Chennai,5
Blake Ramirez,Wind Energy Innovations Symposium,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Perry Thomas,Autonomous Vehicle Expo,CIVIL,SSN College of Engineering,Chennai,Chennai,5
Nicole Nichols,Autonomous Vehicle Expo,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,5
Carlos Taylor,Cyber Intelligence Summit,CSE,Government College of Technology,Trichy,Trichy,4
Megan Ross,AI & Data Engineering Workshop,ECE,SRM Institute of Science and Technology,Chennai,Chennai,3
Stephanie Li,Hydropower Engineering Conference,CSE,Government College of Technology,Trichy,Trichy,5
Randy Bridges III,Robotic Process Automation Summit,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Veronica Sutton,Mechatronics and Robotics Expo,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Christina Powell,Smart Cities Forum,MECH,Sathyabama University,Chennai,Chennai,2
Rachel Franklin,Mechatronics and Robotics Expo,AIML,SSN College of Engineering,Chennai,Chennai,3
Paul Richards,Smart Cities Forum,CSE,SRM Institute of Science and Technology,Chennai,Chennai,3
Karen Cooper,Data Science & AI for Healthcare,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Michael Dickerson,Machine Learning for Finance Forum,AIML,Sathyabama University,Chennai,Chennai,5
Joshua Davis,Bridge Engineering Workshop,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
David Holden,Machine Learning for Finance Forum,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Todd Dunn,3D Printing Revolution Expo,AIML,SRM Institute of Science and Technology,Chennai,Chennai,3
Ashley Rhodes,3D Printing Revolution Expo,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Christopher Ramirez,AI & Data Engineering Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Lauren Gutierrez,Machine Learning for Finance Forum,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Tiffany Hall,Robotic Process Automation Summit,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Susan Ramsey,Sustainable Building Workshop,MECH,Sathyabama University,Chennai,Chennai,4
Anna Mclean,Cyber Intelligence Summit,CSBS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Christopher Green,Data Science & AI for Healthcare,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Thomas Herrera,Wind Energy Innovations Symposium,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,2
Stephanie Rosales,Mechatronics and Robotics Expo,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Reginald Lee,AI & Data Engineering Workshop,AIML,Government College of Technology,Trichy,Trichy,4
Christine Bolton,Wind Energy Innovations Symposium,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Tyler Reynolds,Mechatronics and Robotics Expo,CIVIL,SSN College of Engineering,Chennai,Chennai,5
Ashley Kirk,Cyber Intelligence Summit,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Sharon Castillo,3D Printing Revolution Expo,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
James Cox,Machine Learning for Finance Forum,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Douglas Pena,Advanced Robotics Workshop,AI&DS,Government College of Technology,Trichy,Trichy,3
Jesse Richards,Blockchain for Supply Chains Summit,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Kristen Howard,Space Tech Expo,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Pamela Perry,Robotic Process Automation Summit,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,2
Debra Moon,Robotic Process Automation Summit,CSE,SRM Institute of Science and Technology,Chennai,Chennai,3
John Wilson,Hydropower Engineering Conference,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Brian Johnson,Hydropower Engineering Conference,CIVIL,SRM Institute of Science and Technology,Chennai,Chennai,5
Jose Adams,Sustainable Building Workshop,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Scott Henry,Cyber Intelligence Summit,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Justin Young,Cyber Intelligence Summit,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Tracy Savage,Wind Energy Innovations Symposium,CSBS,Government College of Technology,Trichy,Trichy,4
Brandon Rowe,Sustainable Building Workshop,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Tiffany Navarro,Data Science & AI for Healthcare,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Daniel Forbes,AI for Healthcare Symposium,CSE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Michael Waller,Data Science & AI for Healthcare,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Denise Goodman,Space Tech Expo,CSBS,Sathyabama University,Chennai,Chennai,3
Christopher Norton,AI for Healthcare Symposium,AIML,Government College of Technology,Trichy,Trichy,3
Tara Zhang,Machine Learning for Finance Forum,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Jonathan Larson,Hydropower Engineering Conference,AIML,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Lawrence Smith,AI & Data Engineering Workshop,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Laurie Elliott,Blockchain for Supply Chains Summit,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Justin Solis,AI for Healthcare Symposium,ECE,Government College of Technology,Trichy,Trichy,4
Krystal Harris,Advanced Robotics Workshop,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Angel Wilson,Machine Learning for Finance Forum,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
David Thompson,3D Printing Revolution Expo,CIVIL,SSN College of Engineering,Chennai,Chennai,3
Diana Anderson,Mechatronics and Robotics Expo,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Elizabeth Yang,Wind Energy Innovations Symposium,AI&DS,Sathyabama University,Chennai,Chennai,2
Vincent Becker,Autonomous Vehicle Expo,AI&DS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Jordan Kim,AI for Healthcare Symposium,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Victor Robertson,Space Tech Expo,CIVIL,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Elizabeth Burgess,Wind Energy Innovations Symposium,CSBS,Government College of Technology,Trichy,Trichy,2
Susan Chandler,Cyber Intelligence Summit,MECH,Government College of Technology,Trichy,Trichy,5
Paula Morrison,AI for Healthcare Symposium,CSBS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Peter Beard,Machine Learning for Finance Forum,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,5
Bobby Jackson,Sustainable Building Workshop,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Evan Hutchinson,AI & Data Engineering Workshop,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,5
David Schwartz,Data Science & AI for Healthcare,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Ashley Waters,Hydropower Engineering Conference,MECH,Sathyabama University,Chennai,Chennai,5
Rebecca Fox,Autonomous Vehicle Expo,AI&DS,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Logan Taylor,AI for Healthcare Symposium,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Jim Tran,Data Science & AI for Healthcare,AI&DS,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Carolyn Moss,Blockchain for Supply Chains Summit,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Lance Cook,Machine Learning for Finance Forum,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Jaclyn Allen,Smart Cities Forum,CIVIL,Coimbatore Institute of Technology,Coimbatore,Coimbatore,3
Christopher Cooper,Wind Energy Innovations Symposium,AI&DS,Government College of Technology,Trichy,Trichy,2
Adrienne Dominguez,Data Science & AI for Healthcare,ECE,SSN College of Engineering,Chennai,Chennai,5
Kevin Anderson,Robotic Process Automation Summit,AI&DS,Sathyabama University,Chennai,Chennai,3
Tyler Castaneda,AI for Healthcare Symposium,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Dr. Erin Hood,AI for Healthcare Symposium,CSE,Coimbatore Institute of Technology,Coimbatore,Coimbatore,4
Jennifer Adams,Autonomous Vehicle Expo,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Veronica Hensley,Autonomous Vehicle Expo,CIVIL,Sathyabama University,Chennai,Chennai,5
Sara Fitzgerald,Blockchain for Supply Chains Summit,CSE,Sathyabama University,Chennai,Chennai,2
Mrs. Kelly Garcia,Smart Cities Forum,MECH,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Lindsay Cook,Bridge Engineering Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Vincent Sandoval DVM,Wind Energy Innovations Symposium,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Lauren Valencia,Blockchain for Supply Chains Summit,CSE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Francisco Harris,Sustainable Building Workshop,ECE,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Lori Larson,Smart Cities Forum,MECH,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Haley Boone,Robotic Process Automation Summit,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,3
Amber Ramirez,Wind Energy Innovations Symposium,ECE,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Matthew Mason,AI & Data Engineering Workshop,AIML,SRM Institute of Science and Technology,Chennai,Chennai,3
Susan Thomas,Robotic Process Automation Summit,CSBS,SSN College of Engineering,Chennai,Chennai,3
Carrie Huffman,AI & Data Engineering Workshop,AIML,Government College of Technology,Trichy,Trichy,3
Mark Pace,Data Science & AI for Healthcare,MECH,Sathyabama University,Chennai,Chennai,4
Amber Rivera,Hydropower Engineering Conference,AI&DS,Government College of Technology,Trichy,Trichy,5
Brianna Hopkins,Blockchain for Supply Chains Summit,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,2
William Hawkins,Cyber Intelligence Summit,AIML,Government College of Technology,Trichy,Trichy,5
William Gonzalez,3D Printing Revolution Expo,CSBS,Kumaraguru College of Technology,Coimbatore,Coimbatore,3
Ms. Mary Garcia,Sustainable Building Workshop,AIML,SRM Institute of Science and Technology,Chennai,Chennai,5
Gregory Graham,Cyber Intelligence Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Stephanie Miller,Sustainable Building Workshop,CSBS,Government College of Technology,Trichy,Trichy,5
Lawrence Armstrong,Data Science & AI for Healthcare,ECE,SSN College of Engineering,Chennai,Chennai,5
Catherine Hicks,Wind Energy Innovations Symposium,CSBS,SRM Institute of Science and Technology,Chennai,Chennai,3
Cheryl Smith,Autonomous Vehicle Expo,MECH,Government College of Technology,Trichy,Trichy,4
Jesse Jacobs,Data Science & AI for Healthcare,MECH,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,4
Joseph Alexander,Sustainable Building Workshop,AI&DS,Government College of Technology,Trichy,Trichy,4
Jessica Howell,Wind Energy Innovations Symposium,MECH,Government College of Technology,Trichy,Trichy,3
Cody Castro,Machine Learning for Finance Forum,CSE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Lori Walsh,Machine Learning for Finance Forum,ECE,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,3
Susan Beard,Autonomous Vehicle Expo,AI&DS,Government College of Technology,Trichy,Trichy,5
Diane Powers,Bridge Engineering Workshop,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Gregory Wilson,Autonomous Vehicle Expo,AI&DS,Kumaraguru College of Technology,Coimbatore,Coimbatore,4
Thomas Schmitt,Autonomous Vehicle Expo,AIML,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,5
Timothy Smith,Autonomous Vehicle Expo,ECE,Government College of Technology,Trichy,Trichy,4
Thomas Randall,Space Tech Expo,AI&DS,SRM Institute of Science and Technology,Chennai,Chennai,3
Maureen Evans,Wind Energy Innovations Symposium,AIML,Government College of Technology,Trichy,Trichy,2
Alexander Crawford,Blockchain for Supply Chains Summit,CIVIL,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,4
Lisa Coleman,Advanced Robotics Workshop,CSE,Sathyabama University,Chennai,Chennai,4
Chad Miller,Autonomous Vehicle Expo,AIML,PSG Institute of Technology and Applied Research,Coimbatore,Coimbatore,5
Laura Bernard,Sustainable Building Workshop,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,5
Maria Moore,Robotic Process Automation Summit,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
Dennis Bailey,Mechatronics and Robotics Expo,CSE,SSN College of Engineering,Chennai,Chennai,5
Tammy Anderson,Blockchain for Supply Chains Summit,AIML,Coimbatore Institute of Technology,Coimbatore,Coimbatore,2
Lauren Jones,Sustainable Building Workshop,CSBS,Government College of Technology,Trichy,Trichy,4
Sarah Erickson,Advanced Robotics Workshop,ECE,SRM Institute of Science and Technology,Chennai,Chennai,5
Dr. Steven Castro,Wind Energy Innovations Symposium,CSBS,KPR Institute of Engineering and Technology,Coimbatore,Coimbatore,2
